TIME_DATE,STATUS,SENSOR_ID,INT
19/04/2024 17:48,ENTERED,IR_ENTRANCE,46
19/04/2024 17:48,ENTERED,IR_ENTRANCE,47
19/04/2024 17:48,ENTERED,IR_ENTRANCE,48
19/04/2024 17:48,ENTERED,IR_ENTRANCE,49
19/04/2024 17:49,ENTERED,IR_ENTRANCE,50
19/04/2024 17:49,ENTERED,IR_ENTRANCE,51
19/04/2024 17:49,ENTERED,IR_ENTRANCE,52
19/04/2024 17:49,ENTERED,IR_ENTRANCE,53
19/04/2024 17:49,ENTERED,IR_ENTRANCE,54
19/04/2024 17:49,ENTERED,IR_ENTRANCE,55
19/04/2024 17:50,EXITED,IR_EXIT,54
19/04/2024 17:50,ENTERED,IR_ENTRANCE,55
19/04/2024 17:50,ENTERED,IR_ENTRANCE,56
19/04/2024 17:50,EXITED,IR_EXIT,55
19/04/2024 17:50,ENTERED,IR_ENTRANCE,56
19/04/2024 17:50,ENTERED,IR_ENTRANCE,57
19/04/2024 17:51,ENTERED,IR_ENTRANCE,58
19/04/2024 17:51,ENTERED,IR_ENTRANCE,59
19/04/2024 17:51,EXITED,IR_EXIT,58
19/04/2024 17:51,EXITED,IR_EXIT,57
19/04/2024 17:51,ENTERED,IR_ENTRANCE,58
19/04/2024 17:52,ENTERED,IR_ENTRANCE,59
19/04/2024 17:52,ENTERED,IR_ENTRANCE,60
19/04/2024 17:52,EXITED,IR_EXIT,59
19/04/2024 17:52,ENTERED,IR_ENTRANCE,60
19/04/2024 17:52,ENTERED,IR_ENTRANCE,61
19/04/2024 17:53,ENTERED,IR_ENTRANCE,62
19/04/2024 17:53,EXITED,IR_EXIT,61
19/04/2024 17:53,ENTERED,IR_ENTRANCE,62
19/04/2024 17:53,ENTERED,IR_ENTRANCE,63
19/04/2024 17:53,EXITED,IR_EXIT,62
19/04/2024 17:53,ENTERED,IR_ENTRANCE,63
19/04/2024 17:53,EXITED,IR_EXIT,62
19/04/2024 17:54,ENTERED,IR_ENTRANCE,63
19/04/2024 17:54,ENTERED,IR_ENTRANCE,64
19/04/2024 17:54,ENTERED,IR_ENTRANCE,65
19/04/2024 17:54,ENTERED,IR_ENTRANCE,66
19/04/2024 17:54,ENTERED,IR_ENTRANCE,67
19/04/2024 17:54,ENTERED,IR_ENTRANCE,68
19/04/2024 17:54,ENTERED,IR_ENTRANCE,69
19/04/2024 17:54,ENTERED,IR_ENTRANCE,70
19/04/2024 17:54,EXITED,IR_EXIT,71
19/04/2024 17:59,EXITED,IR_EXIT,72
19/04/2024 17:59,EXITED,IR_EXIT,71
19/04/2024 17:59,ENTERED,IR_ENTRANCE,72
19/04/2024 18:00,ENTERED,IR_ENTRANCE,73
19/04/2024 18:00,EXITED,IR_EXIT,72
19/04/2024 18:04,ENTERED,IR_ENTRANCE,73
19/04/2024 18:04,ENTERED,IR_ENTRANCE,74
19/04/2024 18:04,EXITED,IR_EXIT,73
19/04/2024 18:04,ENTERED,IR_ENTRANCE,74
19/04/2024 18:04,ENTERED,IR_ENTRANCE,75
19/04/2024 18:05,EXITED,IR_EXIT,74
19/04/2024 18:05,ENTERED,IR_ENTRANCE,75
19/04/2024 18:05,EXITED,IR_EXIT,74
19/04/2024 18:05,ENTERED,IR_ENTRANCE,75
19/04/2024 18:05,ENTERED,IR_ENTRANCE,76
19/04/2024 18:05,ENTERED,IR_ENTRANCE,77
19/04/2024 18:05,ENTERED,IR_ENTRANCE,78
19/04/2024 18:05,ENTERED,IR_ENTRANCE,79
19/04/2024 18:06,EXITED,IR_EXIT,78
19/04/2024 18:06,ENTERED,IR_ENTRANCE,79
19/04/2024 18:06,ENTERED,IR_ENTRANCE,80
19/04/2024 18:06,ENTERED,IR_ENTRANCE,81
19/04/2024 18:06,EXITED,IR_EXIT,80
19/04/2024 18:06,ENTERED,IR_ENTRANCE,81
19/04/2024 18:07,ENTERED,IR_ENTRANCE,82
19/04/2024 18:07,ENTERED,IR_ENTRANCE,83
19/04/2024 18:07,ENTERED,IR_ENTRANCE,84
19/04/2024 18:28,ENTERED,IR_ENTRANCE,85
19/04/2024 18:29,ENTERED,IR_ENTRANCE,86
